Day Monday
CRN    Dept  Coursenum  Class Title                     Start Time  End Time  Room
62706  BIOL  4540-01    SEQUENCE_ANALYSIS               02:00PM     03:50PM   J-ROWL_2C13
63923  BIOL  6410-01    SEQUENCE_ANALYSIS               02:00PM     03:50PM   J-ROWL_2C13
65164  BMED  4500-01    ADV_SYSTEMS_PHYSIOLOGY          02:00PM     03:50PM   DARRIN_318 
65181  BMED  4600-01    BIOMEDICAL_ENGR_DESIGN          02:00PM     02:50PM   SAGE_3101  
62043  CHEM  1100-11    CHEMISTRY_I                     02:00PM     04:50PM   WALKER_5113
64573  CHEM  1600-04    MATERIALS_SCIENCE               02:00PM     03:50PM   WALKER_6113
61601  CHEM  2120-01    EXPERIMENTAL_CHEMISTRY_I        02:00PM     05:50PM   WALKER_3214
61178  CHME  2010-01    MATERIAL,_ENERGY_&_ENTROPY_BAL  02:00PM     03:50PM   RCKTTS_203 
64822  CHME  2010-02    MATERIAL,_ENERGY_&_ENTROPY_BAL  02:00PM     03:50PM   RCKTTS_203 
64731  CHME  4020-01    TRANSPORT_PHENOMENA_II          02:00PM     03:50PM   SAGE_5510  
61175  CHME  4150-02    CHEMICAL_ENGR_LAB_I             02:00PM     05:50PM   RCKTTS_008A
61176  CHME  6570-01    CHEMICAL_&_PHASE_EQUILIBRIA     02:00PM     03:50PM   RCKTTS_212 
61308  CIVL  2630-01    INTRO_TO_GEOTECHNICAL_ENGR      02:00PM     03:50PM   CARNEG_113 
61309  CIVL  2630-02    INTRO_TO_GEOTECHNICAL_ENGR      02:00PM     03:50PM   CARNEG_113 
65259  CIVL  2630-03    INTRO_TO_GEOTECHNICAL_ENGR      02:00PM     03:50PM   CARNEG_113 
61631  CIVL  2630-04    INTRO_TO_GEOTECHNICAL_ENGR      02:00PM     03:50PM   CARNEG_113 
62075  CIVL  2630-05    INTRO_TO_GEOTECHNICAL_ENGR      02:00PM     03:50PM   CARNEG_113 
63114  CIVL  6310-01    ADV_CONCRETE_STRUCTURES         02:00PM     03:50PM   CARNEG_106 
65251  COGS  2340-01    INTRODUCTION_TO_LINGUISTICS     02:00PM     03:50PM   DARRIN_239 
64681  COGS  4965-01    ARTIFICIAL_INTELLIGENT_AGENTS   02:00PM     03:50PM   VORHES_SO  
64682  COGS  6965-01    ARTIFICIAL_INTELLIGENT_AGENTS   02:00PM     03:50PM   VORHES_SO  
65365  COMM  4420-02    FOUNDATIONS_OF_HCI_USABILITY    02:00PM     03:50PM   CARNEG_205 
65366  COMM  6420-02    FOUNDATIONS_OF_HCI_USABILITY    02:00PM     03:50PM   CARNEG_205 
61046  CSCI  1100-01    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
61415  CSCI  1100-02    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
61416  CSCI  1100-03    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
63320  CSCI  1100-04    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
63321  CSCI  1100-05    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
62408  CSCI  1100-06    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
61047  CSCI  1100-07    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
63005  CSCI  1100-08    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
62416  CSCI  1100-09    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
61048  CSCI  1100-10    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
64232  CSCI  1100-11    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
63542  CSCI  1100-12    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
64233  CSCI  1100-17    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
65343  CSCI  1100-23    COMPUTER_SCIENCE_I              02:00PM     03:20PM   DARRIN_308 
61054  CSCI  2300-01    INTRODUCTION_TO_ALGORITHMS      02:00PM     03:50PM   SAGE_3303  
61055  CSCI  2300-02    INTRODUCTION_TO_ALGORITHMS      02:00PM     03:50PM   SAGE_3303  
61388  CSCI  2300-03    INTRODUCTION_TO_ALGORITHMS      02:00PM     03:50PM   SAGE_3303  
61373  CSCI  2300-04    INTRODUCTION_TO_ALGORITHMS      02:00PM     03:50PM   SAGE_3303  
62383  CSCI  2300-05    INTRODUCTION_TO_ALGORITHMS      02:00PM     03:50PM   SAGE_3303  
61325  CSCI  2300-06    INTRODUCTION_TO_ALGORITHMS      02:00PM     03:50PM   SAGE_3303  
64861  CSCI  4270-01    COMPUTATIONAL_VISION            02:00PM     03:50PM   LOW_4050   
61421  CSCI  4380-01    DATABASE_SYSTEMS                02:00PM     03:50PM   DARRIN_324 
65161  CSCI  6270-01    COMPUTATIONAL_VISION            02:00PM     03:50PM   LOW_4050   
61504  ECON  4130-01    MONEY_&_BANKING                 02:00PM     03:50PM   WEST_AUD   
64224  ECON  4140-01    STRUCTURE_OF_INDUSTRY           02:00PM     03:50PM   SAGE_2707  
64764  ECON  4570-02    ECONOMETRICS                    02:00PM     03:50PM   SAGE_2411  
65222  ECON  6140-01    ADVANCED_STRUCTURE_OF_INDUSTRY  02:00PM     03:50PM   SAGE_2707  
64765  ECON  6560-02    INTRODUCTION_TO_ECONOMETRICS    02:00PM     03:50PM   SAGE_2411  
65221  ECON  6961-01    APPLIED_ECONOMETRICS            02:00PM     04:50PM   TROY_2015  
61147  ECSE  2050-01    INTRODUCTION_TO_ELECTRONICS     02:00PM     03:50PM   ACADMY_AUD 
62275  ECSE  2050-02    INTRODUCTION_TO_ELECTRONICS     02:00PM     03:50PM   ACADMY_AUD 
63964  ECSE  2050-03    INTRODUCTION_TO_ELECTRONICS     02:00PM     03:50PM   ACADMY_AUD 
64558  ECSE  4080-01    SEMI_POWER_ELECTRONICS          02:00PM     03:20PM   JONSSN_4107
63654  ECSE  4090-01    MECHATRONICS                    02:00PM     03:50PM   JONSSN_4304
61155  ECSE  4670-01    CPTR_COMM_NETWORKS              02:00PM     03:20PM   RCKTTS_211 
65113  ECSE  6730-01    FAULT_TOLERANT_SYSTEMS          02:00PM     03:20PM   JONSSN_6309
61012  ENGR  1100-05    INTRO_TO_ENGR_ANALYSIS          02:00PM     03:50PM   DARRIN_337 
61022  ENGR  1300-08    ENGR_PROCESSES                  02:00PM     04:50PM   JONSSN_1010
63332  ENGR  1400-06    ENGINEERING_COMMUNICATIONS      02:00PM     03:50PM   JONSSN_3210
62536  ENGR  1600-04    MATERIALS_SCIENCE_FOR_ENGINEER  02:00PM     03:50PM   WALKER_6113
61028  ENGR  2050-06    INTRO_ENGINEERING_DESIGN        02:00PM     03:50PM   JONSSN_3232
64221  ENGR  2050-07    INTRO_ENGINEERING_DESIGN        02:00PM     03:50PM   LOW_3130   
61042  ENGR  2600-02    MOD_&_ANALYSIS_UNCERTAINTY      02:00PM     03:20PM   TROY_2012  
62716  ENGR  4010-08    PROFESSIONAL_DEVEL_III          02:00PM     03:50PM   JONSSN_4309
62962  ENGR  4010-09    PROFESSIONAL_DEVEL_III          02:00PM     03:50PM   JONSSN_5119
64499  ENGR  4710-01    MANUFACTURING_PROC_&_SYS_LAB_I  02:00PM     04:50PM   LOW_1027   
64620  ERTH  2120-01    STRUCTURAL_GEOLOGY              02:00PM     03:50PM   J-ROWL_3W13
65019  GSAS  1600-01    HISTORY_AND_CULTURE_OF_GAMES    02:00PM     03:50PM   WEST_112   
65281  GSAS  1600-02    HISTORY_AND_CULTURE_OF_GAMES    02:00PM     03:50PM   WEST_112   
63731  IHSS  1140-01    MINDS_AND_MACHINES              02:00PM     03:20PM   SAGE_4203  
64828  IHSS  1140-04    MINDS_AND_MACHINES              02:00PM     03:20PM   SAGE_2510  
64816  IHSS  1240-01    ENVIRONMENT_&_POLITICS          02:00PM     02:50PM   TROY_2018  
65026  IHSS  1240-02    ENVIRONMENT_&_POLITICS          02:00PM     02:50PM   TROY_2018  
65027  IHSS  1240-03    ENVIRONMENT_&_POLITICS          02:00PM     02:50PM   TROY_2018  
62282  IHSS  1610-01    PDI_STUDIO_I                    02:00PM     04:50PM   SAGE_2211  
63659  IHSS  1968-01    BLENDED_REALITY_&__INTERNET     02:00PM     03:50PM   LALLY_02   
65334  IHSS  1969-02    HISTORY_OF_DESIGN               02:00PM     03:50PM   WEST_211   
64686  IHSS  1971-01    PHIL,_TECH_&_THE_HUMAN_FUTURE   02:00PM     03:50PM   CARNEG_101 
64820  IHSS  1976-02    THE_GENOME_AND_YOU              02:00PM     03:50PM   CARNEG_210 
65332  IHSS  1983-02    ACTING_WITH_COMPUTERS           02:00PM     03:50PM   SAGE_4711  
64580  ISCI  1600-04    MATERIALS_SCIENCE               02:00PM     03:50PM   WALKER_6113
61375  ISYE  4530-01    INFORMATION_SYSTEMS             02:00PM     03:20PM   LOW_3039   
65158  ISYE  6961-01    STOCHASTIC_MODELS-OPTIMIZATION  02:00PM     03:20PM   DARRIN_235 
64380  LANG  2410-01    CHINESE_II                      02:00PM     03:50PM   SAGE_2701  
64379  LANG  4430-01    CHINESE_IV                      02:00PM     03:50PM   SAGE_2704  
65144  LGHT  4830-01    THE_PHYSICS_OF_LIGHT            02:00PM     03:50PM   GURLEY_    
62054  LGHT  6830-01    PHYSICS_OF_LIGHT                02:00PM     03:50PM   GURLEY_    
63635  LITR  2110-01    INTRO_TO_LITERATURE             02:00PM     03:50PM   LOW_4034   
61469  MANE  2400-01    FUNDAMENTALS_OF_NUCLEAR_ENGR    02:00PM     03:50PM   CARNEG_201 
62136  MANE  4020-08    THERMAL_&_FLUIDS_ENG_LAB        02:00PM     04:50PM   LOW_5118   
63485  MANE  4040-06    MECHANICAL_SYSTEMS_LAB          02:00PM     03:50PM   JONSSN_1219
61460  MANE  4090-01    FLIGHT_MECHANICS                02:00PM     03:50PM   LOW_3051   
63640  MANE  4490-01    MECHATRONICS                    02:00PM     03:50PM   JONSSN_4304
64552  MANE  4850-02    SPACE_VEHICLE_DESIGN            02:00PM     03:50PM   LALLY_102  
65109  MANE  6730-01    TRIBOLOGY                       02:00PM     03:20PM   LOW_3112   
65149  MANE  6960-01    EXP_METH_MACRO/MICRO_FLUID_DYN  02:00PM     03:50PM   LOW_4040   
63458  MATH  1010-01    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63459  MATH  1010-02    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63460  MATH  1010-03    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63461  MATH  1010-04    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63462  MATH  1010-05    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63463  MATH  1010-06    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63464  MATH  1010-07    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63465  MATH  1010-08    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63529  MATH  1010-55    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
63530  MATH  1010-56    CALCULUS_I                      02:00PM     02:50PM   DARRIN_330 
61384  MATH  2010-05    MULTIVAR_CALC_&_MATRIX_ALGEBRA  02:00PM     03:20PM   EATON_214  
61382  MATH  2010-06    MULTIVAR_CALC_&_MATRIX_ALGEBRA  02:00PM     03:20PM   EATON_214  
62965  MATH  2010-07    MULTIVAR_CALC_&_MATRIX_ALGEBRA  02:00PM     03:20PM   EATON_214  
61383  MATH  2010-08    MULTIVAR_CALC_&_MATRIX_ALGEBRA  02:00PM     03:20PM   EATON_214  
61132  MATH  2400-10    INTRO_DIFFERENTIAL_EQUATIONS    02:00PM     02:50PM   SAGE_2715  
64214  MATH  2400-21    INTRO_DIFFERENTIAL_EQUATIONS    02:00PM     03:20PM   SAGE_3510  
64215  MATH  2400-22    INTRO_DIFFERENTIAL_EQUATIONS    02:00PM     03:20PM   SAGE_3510  
64254  MATH  2400-23    INTRO_DIFF_EQUATIONS            02:00PM     03:20PM   SAGE_3510  
64255  MATH  2400-24    INTRO_DIFF_EQUATIONS            02:00PM     03:20PM   SAGE_3510  
61614  MATH  4740-01    INTRO_TO_FINL_MATH_AND_ENGR     02:00PM     03:50PM   CARNEG_208 
61140  MATH  6600-01    METHODS_OF_APPLIED_MATHEMATICS  02:00PM     03:50PM   LALLY_104  
63438  MGMT  1100-02    INTRO_TO_MANAGEMENT             02:00PM     03:50PM   SAGE_3704  
62265  MGMT  2510-01    INTRO_TO_DATA_MGMT_&_ANALYTICS  02:00PM     03:50PM   PITTS_4114 
61546  MGMT  4100-02    QUANTITATIVE_METHODS_FOR_BUS    02:00PM     03:50PM   PITTS_5114 
61006  MTLE  4400-01    SYNTHESIS_AND_PROCESSING        02:00PM     03:50PM   DARRIN_236 
63648  MTLE  4400-02    SYNTHESIS_AND_PROCESSING        02:00PM     03:50PM   DARRIN_236 
63298  MTLE  6460-01    ADVANCED_STRUCTURE_&_BONDING    02:00PM     03:50PM   MATLS_136  
61062  PHYS  1100-05    PHYSICS_I                       02:00PM     03:50PM   J-ROWL_2C06
62605  PHYS  1100-12    PHYSICS_I                       02:00PM     03:50PM   J-ROWL_2C30
61070  PHYS  1200-05    PHYSICS_II                      02:00PM     03:50PM   J-ROWL_2C22
64577  PHYS  1600-04    MATERIALS_SCIENCE               02:00PM     03:50PM   WALKER_6113
65053  PSYC  4310-01    RESEARCH_METHODS_&_STATS_II     02:00PM     03:50PM   SAGE_2112  
65054  PSYC  4310-02    RESEARCH_METHODS_&_STATS_II     02:00PM     03:50PM   SAGE_2112  
65186  STSS  2962-01    SCIENCE_FICTION_CINEMA          02:00PM     03:50PM   SAGE_3713  
65489  STSS  4980-01    RESEARCH_DESIGN                 02:00PM     03:50PM   TBA        
64515  WRIT  2340-02    SPEECH_COMMUNICATION            02:00PM     03:50PM   SAGE_3705  
63951  BMED  4960-01    BME_SEMINAR                     02:30PM     03:50PM   DARRIN_232 
63952  BMED  6960-01    BME_SEMINAR                     02:30PM     03:50PM   DARRIN_232 
62782  USAR  0010-01    FUNDAMENTALS_OF_MIL_SCI_LAB_I   02:30PM     04:50PM   TBA        
62783  USAR  0030-01    APPLIED_LEADERSHIP_LAB_I        02:30PM     04:50PM   TBA        
62784  USAR  0050-01    APPL_MILITARY_LEADERSHIP_LAB_I  02:30PM     04:50PM   TBA        
62785  USAR  0070-01    ADV_MILT_MGMT_LEADERSHIP_LAB_I  02:30PM     04:50PM   TBA        
61246  ECSE  4770-07    COMPUTER_HARDWARE_DESIGN        03:00PM     05:50PM   LOW_6116   
64816  IHSS  1240-01    ENVIRONMENT_&_POLITICS          03:00PM     03:50PM   TROY_2018  
65026  IHSS  1240-02    ENVIRONMENT_&_POLITICS          03:00PM     03:50PM   VORHES_NO  
64222  MATH  1020-17    CALCULUS_II                     03:00PM     03:50PM   DARRIN_330 
64223  MATH  1020-18    CALCULUS_II                     03:00PM     03:50PM   DARRIN_330 
64252  MATH  1020-19    CALCULUS_II                     03:00PM     03:50PM   DARRIN_330 
64253  MATH  1020-20    CALCULUS_II                     03:00PM     03:50PM   DARRIN_330 
61134  MATH  2400-12    INTRO_DIFFERENTIAL_EQUATIONS    03:00PM     03:50PM   SAGE_2715  
63470  MGMT  6510-01    FINANCIAL_COMPUTATION           03:00PM     05:50PM   EATON_216  
64219  MGMT  7030-01    STRATEGY,_TECH_&_COMPETITION_I  03:00PM     05:50PM   PITTS_5216 
65005  ARTS  1030-03    DIGITAL_FILMMAKING              04:00PM     05:50PM   WEST_211   
61542  ARTS  2300-01    RENSSELAER_ORCHESTRA            04:00PM     05:50PM   WEST_326   
62643  ARTS  2340-01    INTRO_TO_AFRO-CUBAN_PERCUSSION  04:00PM     05:50PM   WEST_AUD   
64506  ARTS  4210-01    SCULPTURE_II                    04:00PM     05:50PM   SAGE_1211  
65164  BMED  4500-01    ADV_SYSTEMS_PHYSIOLOGY          04:00PM     06:50PM   RCKTTS_203 
63893  CHEM  1100-16    CHEMISTRY_I                     04:00PM     04:50PM   TBA        
63894  CHEM  1100-17    CHEMISTRY_I                     04:00PM     04:50PM   TBA        
64229  CHEM  6710-01    CHEMICAL_BIOLOGY                04:00PM     05:20PM   LALLY_02   
62726  CIVL  4640-01    TRANSPORTATION_SYS_PLANNING     04:00PM     05:50PM   JONSSN_3207
64297  CIVL  6250-01    TRANSPORTATION_SYS_PLANNING     04:00PM     05:50PM   JONSSN_3207
65055  CIVL  6360-01    TIMBER_DESIGN                   04:00PM     05:50PM   SAGE_3704  
65264  COGS  4420-02    GAME_AI                         04:00PM     05:50PM   SAGE_2510  
65475  COGS  4440-01    SENSIBILITIES                   04:00PM     07:50PM   VORHES_SO  
65252  COGS  4560-01    A_CROSS-LINGUISTIC_PERSPECTIVE  04:00PM     05:50PM   SAGE_2704  
65253  COGS  6560-01    A_CROSS-LINGUISTIC_PERSPECTIVE  04:00PM     05:50PM   SAGE_2704  
64858  COMM  2110-01    WRITING_FOR_THE_SCREEN          04:00PM     05:50PM   DARRIN_236 
65247  COMM  4620-01    LANGUAGE_AND_CULTURE            04:00PM     05:50PM   SAGE_4112  
62602  CSCI  1100-13    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
61049  CSCI  1100-14    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
61050  CSCI  1100-15    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
64010  CSCI  1100-16    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
64234  CSCI  1100-18    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
64397  CSCI  1100-19    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
64398  CSCI  1100-20    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
64399  CSCI  1100-21    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
64400  CSCI  1100-22    COMPUTER_SCIENCE_I              04:00PM     05:20PM   DARRIN_308 
62958  CSCI  1190-01    BEGINNING_PROG_FOR_ENG          04:00PM     05:50PM   SAGE_5101  
62959  CSCI  1190-03    BEGINNING_PROG_FOR_ENG          04:00PM     05:50PM   SAGE_5101  
62412  CSCI  4100-01    MACHINE_LEARNING_FROM_DATA      04:00PM     05:50PM   SAGE_3510  
61099  CSCI  4440-01    SOFTWARE_DESIGN_&_DOC.          04:00PM     05:50PM   WALKER_6113
64242  CSCI  4969-01    NETWORKING_IN_THE_LINUX_KERNEL  04:00PM     05:50PM   EATON_215  
62413  CSCI  6100-01    MACHINE_LEARNING_FROM_DATA      04:00PM     05:50PM   SAGE_3510  
64243  CSCI  6966-01    NETWORKING_IN_THE_LINUX_KERNEL  04:00PM     05:50PM   EATON_215  
61007  ECON  2010-01    INTERMEDIATE_MICROECON_THEORY   04:00PM     05:50PM   DARRIN_324 
64508  ECON  4190-01    INTERNAT_ECO_AND_GLOBALIZATION  04:00PM     05:50PM   J-ROWL_2C14
65016  ECON  6190-01    ADV_INTERN_ECO_&_GLOBALIZATION  04:00PM     05:50PM   J-ROWL_2C14
64605  ECSE  1010-02    INTRODUCTION_TO_ECSE            04:00PM     05:50PM   TROY_2018  
61386  ECSE  2100-01    FIELDS_AND_WAVES_I              04:00PM     05:50PM   LOW_4050   
61629  ECSE  2100-02    FIELDS_AND_WAVES_I              04:00PM     05:50PM   LOW_4050   
62739  ECSE  2500-01    ENGINEERING_PROBABILITY         04:00PM     05:20PM   ACADMY_AUD 
61156  ECSE  4750-01    COMPUTER_GRAPHICS               04:00PM     05:20PM   SAGE_4101  
61162  ECSE  6230-01    SEMICOND_DEV_&_MODELS_I         04:00PM     05:20PM   JONSSN_4107
61163  ECSE  6400-01    SYSTEMS_ANALYSIS_TECHNIQUES     04:00PM     06:50PM   JONSSN_4104
64636  ECSE  6964-01    COMPUTER_GRAPHICS               04:00PM     05:20PM   SAGE_4101  
63497  ENGR  2300-02    ELECTRONIC_INSTRUMENTATION      04:00PM     05:50PM   JONSSN_4201
61370  ENVE  4350-01    BIOL_PROCESS_IN_ENVE            04:00PM     05:50PM   LOW_3116   
64620  ERTH  2120-01    STRUCTURAL_GEOLOGY              04:00PM     05:50PM   J-ROWL_3W13
63732  IHSS  1140-02    MINDS_AND_MACHINES              04:00PM     05:20PM   SAGE_2707  
65483  IHSS  1200-01    PRINCIPLES_OF_ECONOMICS         04:00PM     05:50PM   SAGE_3303  
65027  IHSS  1240-03    ENVIRONMENT_&_POLITICS          04:00PM     04:50PM   VORHES_NO  
65028  IHSS  1300-01    RACE_&_FILM_IN_US_CULT_&_HIST   04:00PM     05:50PM   WEST_112   
63941  IHSS  1960-01    MAKING_GAMES_TO_CHG_THE_WORLD   04:00PM     05:50PM   SAGE_2411  
64663  IHSS  1962-01    MUSIC_AND_NATURE                04:00PM     05:50PM   WEST_118   
64815  IHSS  1964-01    ARE_HUMANS_RATIONAL?            04:00PM     05:50PM   DARRIN_337 
64267  IHSS  1967-01    RELIGION_IN_A_GLOBAL_WORLD      04:00PM     05:50PM   DARRIN_235 
63673  ISYE  4210-01    DESGN_&_ANALYS_OF_SUPPLY_CHAIN  04:00PM     05:20PM   SAGE_5510  
63963  ISYE  4330-01    DESIGN_OF_EXPERIMENTS           04:00PM     05:20PM   LOW_3130   
63136  ISYE  6020-01    DESIGN_OF_EXPERIMENTS           04:00PM     05:20PM   LOW_3130   
63674  ISYE  6600-01    DSN_OF_MFG_SYS_&_SUPPLY_CHAINS  04:00PM     05:20PM   SAGE_5510  
61423  ITWS  4100-01    IT_&_WEB_SCIENCE_CAPSTONE       04:00PM     05:50PM   LALLY_102  
63165  ITWS  6800-01    IT__MASTER'S_CAPSTONE           04:00PM     05:50PM   LALLY_102  
63424  MANE  4060-01    AEROSPACE_STRUC_&_MATERIALS     04:00PM     05:50PM   DARRIN_318 
61464  MANE  4610-01    VIBRATIONS                      04:00PM     05:20PM   TROY_2012  
63929  MANE  6600-01    SYSTEMS_ANALYSIS_TECHNIQUES     04:00PM     06:50PM   JONSSN_4104
61311  MATH  1010-09    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
61312  MATH  1010-10    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
61313  MATH  1010-11    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
61243  MATH  1010-12    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
61329  MATH  1010-13    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
61330  MATH  1010-14    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
61331  MATH  1010-15    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
61332  MATH  1010-16    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
63527  MATH  1010-53    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
63528  MATH  1010-54    CALCULUS_I                      04:00PM     04:50PM   DARRIN_330 
63933  MGMT  4170-01    DATA_RESOURCE_MANAGEMENT        04:00PM     05:50PM   PITTS_4114 
63445  MGMT  4340-01    ADV_CORPORATE_FINANCE           04:00PM     05:50PM   PITTS_4206 
62066  PHYS  1100-09    PHYSICS_I                       04:00PM     05:50PM   J-ROWL_2C06
65066  PHYS  1961-01    PROF._DEVELOPMENT_-_PHYSICISTS  04:00PM     04:50PM   J-ROWL_2C22
65063  PHYS  4210-01    ELECTROMAGNETIC_THEORY          04:00PM     05:50PM   JONSSN_5119
62277  PHYS  6510-01    QUANTUM_MECHANICS_I             04:00PM     05:50PM   LOW_3051   
65476  PSYC  4440-01    SENSIBILITIES                   04:00PM     07:50PM   VORHES_SO  
65301  STSS  2520-01    SOCIOLOGY                       04:00PM     05:50PM   LALLY_104  
65045  STSS  4800-01    PUBLIC_SERVICE_INTERNSHIP       04:00PM     05:50PM   SAGE_4510  
64513  WRIT  1110-01    WRITING_IN_CONTEXT              04:00PM     05:50PM   SAGE_4711  
65195  WRIT  1110-02    WRITING_IN_CONTEXT              04:00PM     05:50PM   SAGE_4711  
63636  WRIT  2320-01    CREATIVE_WRITING:_NON-FICTION   04:00PM     05:50PM   SAGE_4203  
62043  CHEM  1100-11    CHEMISTRY_I                     05:00PM     05:50PM   TBA        
63893  CHEM  1100-16    CHEMISTRY_I                     05:00PM     07:50PM   WALKER_5113
63894  CHEM  1100-17    CHEMISTRY_I                     05:00PM     07:50PM   WALKER_5113
64363  ENGR  1300-12    ENGR_PROCESSES                  05:00PM     07:50PM   JONSSN_1010
64347  PHYS  1960-11    PHYSICS_MENTORING_FOR_FRESHMEN  05:00PM     05:50PM   CARNEG_102 
65426  ADMN  1962-07    ADMIN_CRSP                      06:00PM     06:50PM   CARNEG_101 
61173  ARCH  4540-01    PROFESSIONAL_PRACTICE_1         06:00PM     06:50PM   SAGE_2715  
65006  ARTS  1030-04    DIGITAL_FILMMAKING              06:00PM     07:50PM   WEST_211   
64835  ARTS  2964-01    CONTEMPORARY_IMPROV_ENSEMBLE    06:00PM     07:50PM   WEST_      
61553  CSCI  1010-01    INTRO_TO_COMPUTER_PROGRAMMING   06:00PM     07:50PM   SAGE_5101  
61046  CSCI  1100-01    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
61415  CSCI  1100-02    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
61416  CSCI  1100-03    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
63320  CSCI  1100-04    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
63321  CSCI  1100-05    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
62408  CSCI  1100-06    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
61047  CSCI  1100-07    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
63005  CSCI  1100-08    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
62416  CSCI  1100-09    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
61048  CSCI  1100-10    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
64232  CSCI  1100-11    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
63542  CSCI  1100-12    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
62602  CSCI  1100-13    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_337 
61049  CSCI  1100-14    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_337 
61050  CSCI  1100-15    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_337 
64010  CSCI  1100-16    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_318 
64233  CSCI  1100-17    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
64234  CSCI  1100-18    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_318 
64397  CSCI  1100-19    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_318 
64398  CSCI  1100-20    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_318 
64399  CSCI  1100-21    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_318 
64400  CSCI  1100-22    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_318 
65343  CSCI  1100-23    COMPUTER_SCIENCE_I              06:00PM     07:50PM   DARRIN_308 
62960  CSCI  1190-02    BEGINNING_PROG_FOR_ENG          06:00PM     07:50PM   SAGE_4101  
63175  CSCI  1190-04    BEGINNING_PROG_FOR_ENG          06:00PM     07:50PM   SAGE_4101  
